[Measurement conditions]
Sample identification,
Comment - 1,"Configuration=5-axis Cradle safety limit, Owner=User, Creation date=2021/03/24 15:36:14"
Comment - 2,"Goniometer=Theta/Theta; Minimum step size 2Theta:0.0001; Minimum step size Omega:0.0001"
Comment - 3,"Sample stage=Chi-Phi-x-y-z stage 240 mm; Minimum step size Phi:0.01; Minimum step size Chi:0.01; Minimum step size X:0.01; Minimum step size Y:0.01; Minimum step size Z:0.001"
Comment - 4,"Diffractometer system=EMPYREAN"
Comment - 5,"Measurement program=C:\Users\User\Documents\User\Shimomura lab\program_shimomura lab\TiO2-LAO 2t-w 20-90 Ge220 dcore.xrdmp, Identifier={4F83D392-D46F-473C-9A04-935A26DDC74A}"
Comment - 6,"Fine Calibration Offset for 2Theta = 0.0130 deg"
Anode material,Cu
K-Alpha1 wavelength,1.5405980
K-Alpha2 wavelength,1.5444260
Ratio K-Alpha2/K-Alpha1,0.000
Divergence slit,Fixed,0.76mm
Monochromator used,YES
Generator voltage, 45
Tube current, 40
File date and time,25/7/2022 10:29
Unit cell,
h k l, 0 0 0
Scan axis,2Theta-Omega
Scan range,20.00000,90.00000
Scan step size,0.0200000
Omega offset,0.0000
No. of points, 3500
Scan type,CONTINUOUS
Phi,0.00
Psi,0.00
X,0.00
Y,0.00
Z,9.338
Time per step,0.176
[Scan points]
Angle, TimePerStep, Intensity, ESD
54.27000, 0.176, 2.0, 1.4142
54.29000, 0.176, 5.0, 2.2361
54.31000, 0.176, 3.0, 1.7321
54.33000, 0.176, 7.0, 2.6458
54.35000, 0.176, 2.0, 1.4142
54.37000, 0.176, 0.0, 0.0000
54.39000, 0.176, 3.0, 1.7321
54.41000, 0.176, 3.0, 1.7321
54.43000, 0.176, 3.0, 1.7321
54.45000, 0.176, 3.0, 1.7321
54.47000, 0.176, 2.0, 1.4142
54.49000, 0.176, 5.0, 2.2361
54.51000, 0.176, 4.0, 2.0000
54.53000, 0.176, 4.0, 2.0000
54.55000, 0.176, 3.0, 1.7321
54.57000, 0.176, 6.0, 2.4495
54.59000, 0.176, 6.0, 2.4495
54.61000, 0.176, 3.0, 1.7321
54.63000, 0.176, 1.0, 1.0000
54.65000, 0.176, 1.0, 1.0000
54.67000, 0.176, 3.0, 1.7321
54.69000, 0.176, 4.0, 2.0000
54.71000, 0.176, 5.0, 2.2361
54.73000, 0.176, 5.0, 2.2361
54.75000, 0.176, 4.0, 2.0000
54.77000, 0.176, 3.0, 1.7321
54.79000, 0.176, 3.0, 1.7321
54.81000, 0.176, 7.0, 2.6458
54.83000, 0.176, 1.0, 1.0000
54.85000, 0.176, 3.0, 1.7321
54.87000, 0.176, 5.0, 2.2361
54.89000, 0.176, 2.0, 1.4142
54.91000, 0.176, 4.0, 2.0000
54.93000, 0.176, 0.0, 0.0000
54.95000, 0.176, 2.0, 1.4142
54.97000, 0.176, 4.0, 2.0000
54.99000, 0.176, 3.0, 1.7321
55.01000, 0.176, 4.0, 2.0000
55.03000, 0.176, 4.0, 2.0000
55.05000, 0.176, 5.0, 2.2361
55.07000, 0.176, 2.0, 1.4142
55.09000, 0.176, 3.0, 1.7321
55.11000, 0.176, 2.0, 1.4142
55.13000, 0.176, 5.0, 2.2361
55.15000, 0.176, 4.0, 2.0000
55.17000, 0.176, 3.0, 1.7321
55.19000, 0.176, 1.0, 1.0000
55.21000, 0.176, 1.0, 1.0000
55.23000, 0.176, 1.0, 1.0000
55.25000, 0.176, 3.0, 1.7321
55.27000, 0.176, 7.0, 2.6458
55.29000, 0.176, 6.0, 2.4495
55.31000, 0.176, 1.0, 1.0000
55.33000, 0.176, 1.0, 1.0000
55.35000, 0.176, 4.0, 2.0000
55.37000, 0.176, 2.0, 1.4142
55.39000, 0.176, 2.0, 1.4142
55.41000, 0.176, 3.0, 1.7321
55.43000, 0.176, 9.0, 3.0000
55.45000, 0.176, 3.0, 1.7321
55.47000, 0.176, 6.0, 2.4495
55.49000, 0.176, 1.0, 1.0000
55.51000, 0.176, 4.0, 2.0000
55.53000, 0.176, 2.0, 1.4142
55.55000, 0.176, 1.0, 1.0000
55.57000, 0.176, 3.0, 1.7321
55.59000, 0.176, 2.0, 1.4142
55.61000, 0.176, 3.0, 1.7321
55.63000, 0.176, 3.0, 1.7321
55.65000, 0.176, 2.0, 1.4142
55.67000, 0.176, 11.0, 3.3166
55.69000, 0.176, 2.0, 1.4142
55.71000, 0.176, 0.0, 0.0000
55.73000, 0.176, 2.0, 1.4142
55.75000, 0.176, 4.0, 2.0000
55.77000, 0.176, 8.0, 2.8284
55.79000, 0.176, 3.0, 1.7321
55.81000, 0.176, 3.0, 1.7321
55.83000, 0.176, 2.0, 1.4142
55.85000, 0.176, 5.0, 2.2361
55.87000, 0.176, 2.0, 1.4142
55.89000, 0.176, 3.0, 1.7321
55.91000, 0.176, 3.0, 1.7321
55.93000, 0.176, 4.0, 2.0000
55.95000, 0.176, 4.0, 2.0000
55.97000, 0.176, 7.0, 2.6458
55.99000, 0.176, 1.0, 1.0000
56.01000, 0.176, 3.0, 1.7321
56.03000, 0.176, 5.0, 2.2361
56.05000, 0.176, 6.0, 2.4495
56.07000, 0.176, 6.0, 2.4495
56.09000, 0.176, 1.0, 1.0000
56.11000, 0.176, 2.0, 1.4142
56.13000, 0.176, 3.0, 1.7321
56.15000, 0.176, 3.0, 1.7321
56.17000, 0.176, 2.0, 1.4142
56.19000, 0.176, 6.0, 2.4495
56.21000, 0.176, 2.0, 1.4142
56.23000, 0.176, 4.0, 2.0000
56.25000, 0.176, 4.0, 2.0000
56.27000, 0.176, 3.0, 1.7321
56.29000, 0.176, 1.0, 1.0000
56.31000, 0.176, 2.0, 1.4142
56.33000, 0.176, 1.0, 1.0000
56.35000, 0.176, 2.0, 1.4142
56.37000, 0.176, 5.0, 2.2361
56.39000, 0.176, 2.0, 1.4142
56.41000, 0.176, 1.0, 1.0000
56.43000, 0.176, 6.0, 2.4495
56.45000, 0.176, 4.0, 2.0000
56.47000, 0.176, 3.0, 1.7321
56.49000, 0.176, 6.0, 2.4495
56.51000, 0.176, 2.0, 1.4142
56.53000, 0.176, 2.0, 1.4142
56.55000, 0.176, 6.0, 2.4495
56.57000, 0.176, 1.0, 1.0000
56.59000, 0.176, 0.0, 0.0000
56.61000, 0.176, 3.0, 1.7321
56.63000, 0.176, 5.0, 2.2361
56.65000, 0.176, 4.0, 2.0000
56.67000, 0.176, 2.0, 1.4142
56.69000, 0.176, 4.0, 2.0000
56.71000, 0.176, 6.0, 2.4495
56.73000, 0.176, 2.0, 1.4142
56.75000, 0.176, 3.0, 1.7321
56.77000, 0.176, 5.0, 2.2361
56.79000, 0.176, 3.0, 1.7321
56.81000, 0.176, 5.0, 2.2361
56.83000, 0.176, 8.0, 2.8284
56.85000, 0.176, 5.0, 2.2361
56.87000, 0.176, 1.0, 1.0000
56.89000, 0.176, 1.0, 1.0000
56.91000, 0.176, 3.0, 1.7321
56.93000, 0.176, 2.0, 1.4142
56.95000, 0.176, 3.0, 1.7321
56.97000, 0.176, 3.0, 1.7321
56.99000, 0.176, 7.0, 2.6458
57.01000, 0.176, 4.0, 2.0000
57.03000, 0.176, 3.0, 1.7321
57.05000, 0.176, 3.0, 1.7321
57.07000, 0.176, 6.0, 2.4495
57.09000, 0.176, 3.0, 1.7321
57.11000, 0.176, 2.0, 1.4142
57.13000, 0.176, 5.0, 2.2361
57.15000, 0.176, 4.0, 2.0000
57.17000, 0.176, 3.0, 1.7321
57.19000, 0.176, 5.0, 2.2361
57.21000, 0.176, 3.0, 1.7321
57.23000, 0.176, 5.0, 2.2361
57.25000, 0.176, 3.0, 1.7321
57.27000, 0.176, 5.0, 2.2361
57.29000, 0.176, 5.0, 2.2361
57.31000, 0.176, 4.0, 2.0000
57.33000, 0.176, 1.0, 1.0000
57.35000, 0.176, 3.0, 1.7321
57.37000, 0.176, 4.0, 2.0000
57.39000, 0.176, 4.0, 2.0000
57.41000, 0.176, 0.0, 0.0000
57.43000, 0.176, 3.0, 1.7321
57.45000, 0.176, 3.0, 1.7321
57.47000, 0.176, 5.0, 2.2361
57.49000, 0.176, 0.0, 0.0000
57.51000, 0.176, 2.0, 1.4142
57.53000, 0.176, 2.0, 1.4142
57.55000, 0.176, 2.0, 1.4142
57.57000, 0.176, 2.0, 1.4142
57.59000, 0.176, 4.0, 2.0000
57.61000, 0.176, 3.0, 1.7321
57.63000, 0.176, 0.0, 0.0000
57.65000, 0.176, 3.0, 1.7321
57.67000, 0.176, 2.0, 1.4142
57.69000, 0.176, 3.0, 1.7321
57.71000, 0.176, 6.0, 2.4495
57.73000, 0.176, 1.0, 1.0000
57.75000, 0.176, 2.0, 1.4142
57.77000, 0.176, 3.0, 1.7321
57.79000, 0.176, 5.0, 2.2361
57.81000, 0.176, 2.0, 1.4142
57.83000, 0.176, 2.0, 1.4142
57.85000, 0.176, 4.0, 2.0000
57.87000, 0.176, 1.0, 1.0000
57.89000, 0.176, 4.0, 2.0000
57.91000, 0.176, 4.0, 2.0000
57.93000, 0.176, 2.0, 1.4142
57.95000, 0.176, 4.0, 2.0000
57.97000, 0.176, 4.0, 2.0000
57.99000, 0.176, 4.0, 2.0000
58.01000, 0.176, 2.0, 1.4142
58.03000, 0.176, 5.0, 2.2361
58.05000, 0.176, 4.0, 2.0000
58.07000, 0.176, 4.0, 2.0000
58.09000, 0.176, 7.0, 2.6458
58.11000, 0.176, 3.0, 1.7321
58.13000, 0.176, 2.0, 1.4142
58.15000, 0.176, 0.0, 0.0000
58.17000, 0.176, 5.0, 2.2361
58.19000, 0.176, 3.0, 1.7321
58.21000, 0.176, 3.0, 1.7321
58.23000, 0.176, 5.0, 2.2361
58.25000, 0.176, 3.0, 1.7321
58.27000, 0.176, 4.0, 2.0000
58.29000, 0.176, 6.0, 2.4495
58.31000, 0.176, 2.0, 1.4142
58.33000, 0.176, 5.0, 2.2361
58.35000, 0.176, 2.0, 1.4142
58.37000, 0.176, 1.0, 1.0000
58.39000, 0.176, 2.0, 1.4142
58.41000, 0.176, 3.0, 1.7321
58.43000, 0.176, 7.0, 2.6458
58.45000, 0.176, 4.0, 2.0000
58.47000, 0.176, 5.0, 2.2361
58.49000, 0.176, 4.0, 2.0000
58.51000, 0.176, 4.0, 2.0000
58.53000, 0.176, 2.0, 1.4142
58.55000, 0.176, 3.0, 1.7321
58.57000, 0.176, 5.0, 2.2361
58.59000, 0.176, 6.0, 2.4495
58.61000, 0.176, 4.0, 2.0000
58.63000, 0.176, 4.0, 2.0000
58.65000, 0.176, 5.0, 2.2361
58.67000, 0.176, 2.0, 1.4142
58.69000, 0.176, 4.0, 2.0000
58.71000, 0.176, 5.0, 2.2361
58.73000, 0.176, 2.0, 1.4142
58.75000, 0.176, 3.0, 1.7321
58.77000, 0.176, 2.0, 1.4142
58.79000, 0.176, 0.0, 0.0000
58.81000, 0.176, 3.0, 1.7321
58.83000, 0.176, 1.0, 1.0000
58.85000, 0.176, 5.0, 2.2361
58.87000, 0.176, 5.0, 2.2361
58.89000, 0.176, 6.0, 2.4495
58.91000, 0.176, 2.0, 1.4142
58.93000, 0.176, 2.0, 1.4142
58.95000, 0.176, 4.0, 2.0000
58.97000, 0.176, 4.0, 2.0000
58.99000, 0.176, 4.0, 2.0000
59.01000, 0.176, 6.0, 2.4495
59.03000, 0.176, 4.0, 2.0000
59.05000, 0.176, 3.0, 1.7321
59.07000, 0.176, 1.0, 1.0000
59.09000, 0.176, 4.0, 2.0000
59.11000, 0.176, 1.0, 1.0000
59.13000, 0.176, 4.0, 2.0000
59.15000, 0.176, 1.0, 1.0000
59.17000, 0.176, 0.0, 0.0000
59.19000, 0.176, 4.0, 2.0000
59.21000, 0.176, 5.0, 2.2361
59.23000, 0.176, 3.0, 1.7321
59.25000, 0.176, 3.0, 1.7321
59.27000, 0.176, 4.0, 2.0000
59.29000, 0.176, 1.0, 1.0000
59.31000, 0.176, 3.0, 1.7321
59.33000, 0.176, 4.0, 2.0000
59.35000, 0.176, 2.0, 1.4142
59.37000, 0.176, 2.0, 1.4142
59.39000, 0.176, 2.0, 1.4142
59.41000, 0.176, 3.0, 1.7321
59.43000, 0.176, 1.0, 1.0000
59.45000, 0.176, 1.0, 1.0000
59.47000, 0.176, 5.0, 2.2361
59.49000, 0.176, 4.0, 2.0000
59.51000, 0.176, 2.0, 1.4142
59.53000, 0.176, 1.0, 1.0000
59.55000, 0.176, 6.0, 2.4495
59.57000, 0.176, 6.0, 2.4495
59.59000, 0.176, 3.0, 1.7321
59.61000, 0.176, 2.0, 1.4142
59.63000, 0.176, 3.0, 1.7321
59.65000, 0.176, 2.0, 1.4142
59.67000, 0.176, 3.0, 1.7321
59.69000, 0.176, 1.0, 1.0000
59.71000, 0.176, 5.0, 2.2361
59.73000, 0.176, 1.0, 1.0000
59.75000, 0.176, 6.0, 2.4495
59.77000, 0.176, 1.0, 1.0000
59.79000, 0.176, 4.0, 2.0000
59.81000, 0.176, 4.0, 2.0000
59.83000, 0.176, 1.0, 1.0000
59.85000, 0.176, 3.0, 1.7321
59.87000, 0.176, 0.0, 0.0000
59.89000, 0.176, 7.0, 2.6458
59.91000, 0.176, 3.0, 1.7321
59.93000, 0.176, 3.0, 1.7321
59.95000, 0.176, 5.0, 2.2361
59.97000, 0.176, 2.0, 1.4142
59.99000, 0.176, 3.0, 1.7321
60.01000, 0.176, 4.0, 2.0000
60.03000, 0.176, 1.0, 1.0000
60.05000, 0.176, 2.0, 1.4142
60.07000, 0.176, 2.0, 1.4142
60.09000, 0.176, 4.0, 2.0000
60.11000, 0.176, 2.0, 1.4142
60.13000, 0.176, 7.0, 2.6458
60.15000, 0.176, 3.0, 1.7321
60.17000, 0.176, 12.0, 3.4641
60.19000, 0.176, 3.0, 1.7321
60.21000, 0.176, 4.0, 2.0000
60.23000, 0.176, 7.0, 2.6458
60.25000, 0.176, 6.0, 2.4495
60.27000, 0.176, 2.0, 1.4142
60.29000, 0.176, 7.0, 2.6458
60.31000, 0.176, 6.0, 2.4495
60.33000, 0.176, 7.0, 2.6458
60.35000, 0.176, 3.0, 1.7321
60.37000, 0.176, 5.0, 2.2361
60.39000, 0.176, 3.0, 1.7321
60.41000, 0.176, 2.0, 1.4142
60.43000, 0.176, 3.0, 1.7321
60.45000, 0.176, 5.0, 2.2361
60.47000, 0.176, 4.0, 2.0000
60.49000, 0.176, 4.0, 2.0000
60.51000, 0.176, 3.0, 1.7321
60.53000, 0.176, 4.0, 2.0000
60.55000, 0.176, 4.0, 2.0000
60.57000, 0.176, 4.0, 2.0000
60.59000, 0.176, 6.0, 2.4495
60.61000, 0.176, 7.0, 2.6458
60.63000, 0.176, 3.0, 1.7321
60.65000, 0.176, 1.0, 1.0000
60.67000, 0.176, 3.0, 1.7321
60.69000, 0.176, 3.0, 1.7321
60.71000, 0.176, 7.0, 2.6458
60.73000, 0.176, 1.0, 1.0000
60.75000, 0.176, 5.0, 2.2361
60.77000, 0.176, 0.0, 0.0000
60.79000, 0.176, 3.0, 1.7321
60.81000, 0.176, 0.0, 0.0000
60.83000, 0.176, 3.0, 1.7321
60.85000, 0.176, 3.0, 1.7321
60.87000, 0.176, 4.0, 2.0000
60.89000, 0.176, 2.0, 1.4142
60.91000, 0.176, 3.0, 1.7321
60.93000, 0.176, 3.0, 1.7321
60.95000, 0.176, 3.0, 1.7321
60.97000, 0.176, 3.0, 1.7321
60.99000, 0.176, 5.0, 2.2361
61.01000, 0.176, 4.0, 2.0000
61.03000, 0.176, 5.0, 2.2361
61.05000, 0.176, 2.0, 1.4142
61.07000, 0.176, 2.0, 1.4142
61.09000, 0.176, 4.0, 2.0000
61.11000, 0.176, 8.0, 2.8284
61.13000, 0.176, 1.0, 1.0000
61.15000, 0.176, 7.0, 2.6458
61.17000, 0.176, 6.0, 2.4495
61.19000, 0.176, 1.0, 1.0000
61.21000, 0.176, 6.0, 2.4495
61.23000, 0.176, 3.0, 1.7321
61.25000, 0.176, 5.0, 2.2361
61.27000, 0.176, 3.0, 1.7321
61.29000, 0.176, 4.0, 2.0000
61.31000, 0.176, 2.0, 1.4142
61.33000, 0.176, 4.0, 2.0000
61.35000, 0.176, 5.0, 2.2361
61.37000, 0.176, 2.0, 1.4142
61.39000, 0.176, 3.0, 1.7321
61.41000, 0.176, 3.0, 1.7321
61.43000, 0.176, 1.0, 1.0000
61.45000, 0.176, 5.0, 2.2361
61.47000, 0.176, 6.0, 2.4495
61.49000, 0.176, 5.0, 2.2361
61.51000, 0.176, 4.0, 2.0000
61.53000, 0.176, 6.0, 2.4495
61.55000, 0.176, 5.0, 2.2361
61.57000, 0.176, 2.0, 1.4142
61.59000, 0.176, 4.0, 2.0000
61.61000, 0.176, 3.0, 1.7321
61.63000, 0.176, 6.0, 2.4495
61.65000, 0.176, 5.0, 2.2361
61.67000, 0.176, 3.0, 1.7321
61.69000, 0.176, 5.0, 2.2361
61.71000, 0.176, 1.0, 1.0000
61.73000, 0.176, 4.0, 2.0000
61.75000, 0.176, 5.0, 2.2361
61.77000, 0.176, 1.0, 1.0000
61.79000, 0.176, 2.0, 1.4142
61.81000, 0.176, 5.0, 2.2361
61.83000, 0.176, 3.0, 1.7321
61.85000, 0.176, 3.0, 1.7321
61.87000, 0.176, 3.0, 1.7321
61.89000, 0.176, 1.0, 1.0000
61.91000, 0.176, 3.0, 1.7321
61.93000, 0.176, 5.0, 2.2361
61.95000, 0.176, 6.0, 2.4495
61.97000, 0.176, 1.0, 1.0000
61.99000, 0.176, 9.0, 3.0000
62.01000, 0.176, 2.0, 1.4142
62.03000, 0.176, 4.0, 2.0000
62.05000, 0.176, 4.0, 2.0000
62.07000, 0.176, 2.0, 1.4142
62.09000, 0.176, 4.0, 2.0000
62.11000, 0.176, 6.0, 2.4495
62.13000, 0.176, 3.0, 1.7321
62.15000, 0.176, 1.0, 1.0000
62.17000, 0.176, 9.0, 3.0000
62.19000, 0.176, 1.0, 1.0000
62.21000, 0.176, 8.0, 2.8284
62.23000, 0.176, 4.0, 2.0000
62.25000, 0.176, 4.0, 2.0000
62.27000, 0.176, 4.0, 2.0000
62.29000, 0.176, 2.0, 1.4142
62.31000, 0.176, 3.0, 1.7321
62.33000, 0.176, 4.0, 2.0000
62.35000, 0.176, 2.0, 1.4142
62.37000, 0.176, 2.0, 1.4142
62.39000, 0.176, 3.0, 1.7321
62.41000, 0.176, 2.0, 1.4142
62.43000, 0.176, 5.0, 2.2361
62.45000, 0.176, 4.0, 2.0000
62.47000, 0.176, 5.0, 2.2361
62.49000, 0.176, 4.0, 2.0000
62.51000, 0.176, 6.0, 2.4495
62.53000, 0.176, 4.0, 2.0000
62.55000, 0.176, 3.0, 1.7321
62.57000, 0.176, 2.0, 1.4142
62.59000, 0.176, 3.0, 1.7321
62.61000, 0.176, 2.0, 1.4142
62.63000, 0.176, 3.0, 1.7321
62.65000, 0.176, 2.0, 1.4142
62.67000, 0.176, 5.0, 2.2361
62.69000, 0.176, 5.0, 2.2361
62.71000, 0.176, 4.0, 2.0000
62.73000, 0.176, 4.0, 2.0000
62.75000, 0.176, 3.0, 1.7321
62.77000, 0.176, 4.0, 2.0000
62.79000, 0.176, 5.0, 2.2361
62.81000, 0.176, 10.0, 3.1623
62.83000, 0.176, 6.0, 2.4495
62.85000, 0.176, 3.0, 1.7321
62.87000, 0.176, 4.0, 2.0000
62.89000, 0.176, 2.0, 1.4142
62.91000, 0.176, 6.0, 2.4495
62.93000, 0.176, 6.0, 2.4495
62.95000, 0.176, 6.0, 2.4495
62.97000, 0.176, 7.0, 2.6458
62.99000, 0.176, 2.0, 1.4142
63.01000, 0.176, 3.0, 1.7321
63.03000, 0.176, 4.0, 2.0000
63.05000, 0.176, 3.0, 1.7321
63.07000, 0.176, 6.0, 2.4495
63.09000, 0.176, 5.0, 2.2361
63.11000, 0.176, 2.0, 1.4142
63.13000, 0.176, 3.0, 1.7321
63.15000, 0.176, 4.0, 2.0000
63.17000, 0.176, 6.0, 2.4495
63.19000, 0.176, 10.0, 3.1623
63.21000, 0.176, 2.0, 1.4142
63.23000, 0.176, 2.0, 1.4142
63.25000, 0.176, 4.0, 2.0000
63.27000, 0.176, 3.0, 1.7321
63.29000, 0.176, 1.0, 1.0000
63.31000, 0.176, 1.0, 1.0000
63.33000, 0.176, 3.0, 1.7321
63.35000, 0.176, 7.0, 2.6458
63.37000, 0.176, 5.0, 2.2361
63.39000, 0.176, 6.0, 2.4495
63.41000, 0.176, 1.0, 1.0000
63.43000, 0.176, 0.0, 0.0000
63.45000, 0.176, 6.0, 2.4495
63.47000, 0.176, 1.0, 1.0000
63.49000, 0.176, 5.0, 2.2361
63.51000, 0.176, 2.0, 1.4142
63.53000, 0.176, 4.0, 2.0000
63.55000, 0.176, 3.0, 1.7321
63.57000, 0.176, 3.0, 1.7321
63.59000, 0.176, 5.0, 2.2361
63.61000, 0.176, 1.0, 1.0000
63.63000, 0.176, 4.0, 2.0000
63.65000, 0.176, 4.0, 2.0000
63.67000, 0.176, 6.0, 2.4495
63.69000, 0.176, 3.0, 1.7321
63.71000, 0.176, 1.0, 1.0000
63.73000, 0.176, 5.0, 2.2361
63.75000, 0.176, 2.0, 1.4142
63.77000, 0.176, 5.0, 2.2361
63.79000, 0.176, 1.0, 1.0000
63.81000, 0.176, 6.0, 2.4495
63.83000, 0.176, 3.0, 1.7321
63.85000, 0.176, 6.0, 2.4495
63.87000, 0.176, 3.0, 1.7321
63.89000, 0.176, 3.0, 1.7321
63.91000, 0.176, 3.0, 1.7321
63.93000, 0.176, 6.0, 2.4495
63.95000, 0.176, 2.0, 1.4142
63.97000, 0.176, 3.0, 1.7321
63.99000, 0.176, 3.0, 1.7321
64.01000, 0.176, 2.0, 1.4142
64.03000, 0.176, 3.0, 1.7321
64.05000, 0.176, 2.0, 1.4142
64.07000, 0.176, 7.0, 2.6458
64.09000, 0.176, 3.0, 1.7321
64.11000, 0.176, 5.0, 2.2361
64.13000, 0.176, 4.0, 2.0000
64.15000, 0.176, 3.0, 1.7321
64.17000, 0.176, 5.0, 2.2361
64.19000, 0.176, 6.0, 2.4495
64.21000, 0.176, 3.0, 1.7321
64.23000, 0.176, 2.0, 1.4142
64.25000, 0.176, 1.0, 1.0000
64.27000, 0.176, 6.0, 2.4495
64.29000, 0.176, 3.0, 1.7321
64.31000, 0.176, 5.0, 2.2361
64.33000, 0.176, 5.0, 2.2361
64.35000, 0.176, 6.0, 2.4495
64.37000, 0.176, 6.0, 2.4495
64.39000, 0.176, 3.0, 1.7321
64.41000, 0.176, 7.0, 2.6458
64.43000, 0.176, 2.0, 1.4142
64.45000, 0.176, 2.0, 1.4142
64.47000, 0.176, 10.0, 3.1623
64.49000, 0.176, 3.0, 1.7321
64.51000, 0.176, 3.0, 1.7321
64.53000, 0.176, 2.0, 1.4142
64.55000, 0.176, 4.0, 2.0000
64.57000, 0.176, 5.0, 2.2361
64.59000, 0.176, 3.0, 1.7321
64.61000, 0.176, 4.0, 2.0000
64.63000, 0.176, 3.0, 1.7321
64.65000, 0.176, 2.0, 1.4142
64.67000, 0.176, 4.0, 2.0000
64.69000, 0.176, 2.0, 1.4142
64.71000, 0.176, 2.0, 1.4142
64.73000, 0.176, 1.0, 1.0000
64.75000, 0.176, 4.0, 2.0000
64.77000, 0.176, 3.0, 1.7321
64.79000, 0.176, 5.0, 2.2361
64.81000, 0.176, 3.0, 1.7321
64.83000, 0.176, 3.0, 1.7321
64.85000, 0.176, 5.0, 2.2361
64.87000, 0.176, 2.0, 1.4142
64.89000, 0.176, 2.0, 1.4142
64.91000, 0.176, 3.0, 1.7321
64.93000, 0.176, 6.0, 2.4495
64.95000, 0.176, 4.0, 2.0000
64.97000, 0.176, 2.0, 1.4142
64.99000, 0.176, 4.0, 2.0000
65.01000, 0.176, 5.0, 2.2361
65.03000, 0.176, 4.0, 2.0000
65.05000, 0.176, 2.0, 1.4142
65.07000, 0.176, 6.0, 2.4495
65.09000, 0.176, 4.0, 2.0000
65.11000, 0.176, 4.0, 2.0000
65.13000, 0.176, 4.0, 2.0000
65.15000, 0.176, 2.0, 1.4142
65.17000, 0.176, 5.0, 2.2361
65.19000, 0.176, 4.0, 2.0000
65.21000, 0.176, 3.0, 1.7321
65.23000, 0.176, 4.0, 2.0000
65.25000, 0.176, 3.0, 1.7321
65.27000, 0.176, 2.0, 1.4142
65.29000, 0.176, 5.0, 2.2361
65.31000, 0.176, 2.0, 1.4142
65.33000, 0.176, 4.0, 2.0000
65.35000, 0.176, 3.0, 1.7321
65.37000, 0.176, 8.0, 2.8284
65.39000, 0.176, 8.0, 2.8284
65.41000, 0.176, 4.0, 2.0000
65.43000, 0.176, 5.0, 2.2361
65.45000, 0.176, 8.0, 2.8284
65.47000, 0.176, 0.0, 0.0000
65.49000, 0.176, 2.0, 1.4142
65.51000, 0.176, 1.0, 1.0000
65.53000, 0.176, 4.0, 2.0000
65.55000, 0.176, 2.0, 1.4142
65.57000, 0.176, 1.0, 1.0000
65.59000, 0.176, 3.0, 1.7321
65.61000, 0.176, 2.0, 1.4142
65.63000, 0.176, 2.0, 1.4142
65.65000, 0.176, 7.0, 2.6458
65.67000, 0.176, 1.0, 1.0000
65.69000, 0.176, 7.0, 2.6458
65.71000, 0.176, 4.0, 2.0000
65.73000, 0.176, 4.0, 2.0000
65.75000, 0.176, 4.0, 2.0000
65.77000, 0.176, 5.0, 2.2361
65.79000, 0.176, 5.0, 2.2361
65.81000, 0.176, 2.0, 1.4142
65.83000, 0.176, 2.0, 1.4142
65.85000, 0.176, 4.0, 2.0000
65.87000, 0.176, 6.0, 2.4495
65.89000, 0.176, 5.0, 2.2361
65.91000, 0.176, 6.0, 2.4495
65.93000, 0.176, 3.0, 1.7321
65.95000, 0.176, 4.0, 2.0000
65.97000, 0.176, 5.0, 2.2361
65.99000, 0.176, 5.0, 2.2361
66.01000, 0.176, 4.0, 2.0000
66.03000, 0.176, 5.0, 2.2361
66.05000, 0.176, 4.0, 2.0000
66.07000, 0.176, 1.0, 1.0000
66.09000, 0.176, 6.0, 2.4495
66.11000, 0.176, 4.0, 2.0000
66.13000, 0.176, 2.0, 1.4142
66.15000, 0.176, 1.0, 1.0000
66.17000, 0.176, 4.0, 2.0000
66.19000, 0.176, 2.0, 1.4142
66.21000, 0.176, 8.0, 2.8284
66.23000, 0.176, 5.0, 2.2361
66.25000, 0.176, 4.0, 2.0000
66.27000, 0.176, 6.0, 2.4495
66.29000, 0.176, 2.0, 1.4142
66.31000, 0.176, 1.0, 1.0000
66.33000, 0.176, 6.0, 2.4495
66.35000, 0.176, 2.0, 1.4142
66.37000, 0.176, 1.0, 1.0000
66.39000, 0.176, 1.0, 1.0000
66.41000, 0.176, 3.0, 1.7321
66.43000, 0.176, 4.0, 2.0000
66.45000, 0.176, 4.0, 2.0000
66.47000, 0.176, 2.0, 1.4142
66.49000, 0.176, 4.0, 2.0000
66.51000, 0.176, 4.0, 2.0000
66.53000, 0.176, 4.0, 2.0000
66.55000, 0.176, 4.0, 2.0000
66.57000, 0.176, 6.0, 2.4495
66.59000, 0.176, 6.0, 2.4495
66.61000, 0.176, 3.0, 1.7321
66.63000, 0.176, 3.0, 1.7321
66.65000, 0.176, 4.0, 2.0000
66.67000, 0.176, 6.0, 2.4495
66.69000, 0.176, 4.0, 2.0000
66.71000, 0.176, 4.0, 2.0000
66.73000, 0.176, 1.0, 1.0000
66.75000, 0.176, 5.0, 2.2361
66.77000, 0.176, 4.0, 2.0000
66.79000, 0.176, 3.0, 1.7321
66.81000, 0.176, 1.0, 1.0000
66.83000, 0.176, 4.0, 2.0000
66.85000, 0.176, 2.0, 1.4142
66.87000, 0.176, 2.0, 1.4142
66.89000, 0.176, 6.0, 2.4495
66.91000, 0.176, 3.0, 1.7321
